date,facility,facility_id,organization_name,subregion,gmv,orders,gmv_minus_discount,week,month
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,171.0,5,162.0,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,140.35,8,140.35,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate flower,Southwest,1629.6200000000001,44,1629.6200000000001,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient apple,Southwest,1444.0,45,1150.32,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient elephant,Southwest,36.0,2,36.0,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene mountain,Southwest,1088.08,43,1076.1,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene night,Southwest,88.5,4,88.5,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful house,Southwest,23.38,1,23.38,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful jungle,Southwest,117.0,4,117.0,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful valley,Southwest,228.25,12,199.45999999999998,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful waterfall,Southwest,1077.41,31,1068.54,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant laptop,Southwest,1691.1,62,1497.03,2023-08-07,2023-08-01
2023-08-09,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,witty piano,Southwest,4434.44,165,3231.47,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant cloud,Northeast,49.0,2,40.51,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant river,Northeast,1769.63,61,1741.63,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant zebra,Northeast,297.0,5,297.0,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,ambitious tiger,Northeast,537.68,15,495.71,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,boring apple,Northeast,2585.06,81,1897.51,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,85.0,2,85.0,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,1282.32,78,1282.32,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,2160.66,76,1731.86,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,gigantic island,Northeast,6.99,1,6.99,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,843.98,15,831.98,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,2540.93,75,2354.11,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful sunshine,Northeast,107.9,4,107.9,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,magnificent jungle,Northeast,24.05,1,24.05,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,703.3,27,698.3,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,vibrant dolphin,Northeast,646.71,19,621.73,2023-08-07,2023-08-01
2023-08-09,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,210.72,6,192.95,2023-08-07,2023-08-01
2023-08-09,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,323.5,15,294.5,2023-08-07,2023-08-01
2023-08-09,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,985.56,35,985.56,2023-08-07,2023-08-01
2023-08-09,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,27.5,1,27.5,2023-08-07,2023-08-01
2023-08-09,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,13.79,1,13.79,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,11.0,1,11.0,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,369.75,14,352.68,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,415.26,15,391.26,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful house,Southeast,31.47,2,31.47,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,988.25,31,988.25,2023-08-07,2023-08-01
2023-08-09,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,227.98000000000002,5,227.98000000000002,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,4065.0,113,3860.15,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,16.98,2,16.98,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,3900.9,150,3900.9,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,ambitious dolphin,Northwest,18.0,1,18.0,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,12.9,1,12.9,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,boring apple,Northwest,72.25,3,72.25,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,1335.25,36,1335.25,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,69.0,4,59.019999999999996,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,460.98,16,460.98,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling tiger,Northwest,50.5,1,50.5,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,delicious guitar,Northwest,13.0,2,13.0,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dynamic island,Northwest,17.98,1,17.98,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,100.3,3,100.3,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,1238.02,50,1238.02,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,1860.08,37,1773.36,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fruity house,Northwest,32.98,2,32.98,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,172.49,7,167.49,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful zebra,Northwest,24.0,1,20.01,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,60.0,3,54.010000000000005,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,216.8,10,189.67000000000002,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble tiger,Northwest,125.47999999999999,10,125.47999999999999,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,139.0,3,127.02000000000001,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,1605.1599999999999,30,1605.1599999999999,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,308.03,11,302.4,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,246.07,10,216.32999999999998,2023-08-07,2023-08-01
2023-08-10,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty ocean,Northwest,8.99,1,8.99,2023-08-07,2023-08-01
2023-08-10,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,503.01,19,394.1,2023-08-07,2023-08-01
2023-08-10,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,525.47,17,485.08,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant apple,Chicago & Milwaukee,151.89,5,128.62,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,alluring mountain,Chicago & Milwaukee,58.0,2,58.0,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,43.5,2,43.5,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,7372.55,215,5074.96,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,368.68,15,266.67,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,169.87,5,169.87,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,533.0,16,454.82,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,5250.95,183,5168.03,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,227.76999999999998,7,216.76999999999998,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity kangaroo,Chicago & Milwaukee,859.8100000000001,21,475.11,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,743.05,29,739.13,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity waterfall,Chicago & Milwaukee,371.49,17,341.52,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,joyful tiger,Chicago & Milwaukee,18.0,1,18.0,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,2029.44,91,2029.44,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,56.05,2,45.85,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble tiger,Chicago & Milwaukee,36.4,2,36.4,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,passionate elephant,Chicago & Milwaukee,17.5,1,17.5,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2262.43,56,1475.0500000000002,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,tactful quilt,Chicago & Milwaukee,31.0,2,31.0,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,845.4,25,805.6,2023-08-07,2023-08-01
2023-08-10,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,196.3,6,167.95,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,263.56,15,231.11,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,2251.94,63,1706.38,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,54.66,4,49.66,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,41.94,3,41.94,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,1229.78,49,1148.84,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,1201.5,22,1185.5,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful tiger,Southwest,2.49,1,2.49,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,120.0,7,102.02,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,94.5,4,85.5,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,magnificent house,Southwest,180.92,5,160.93,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,nimble tiger,Southwest,90.35,6,90.35,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,optimistic apple,Southwest,48.5,3,38.42,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,89.19999999999999,5,89.19999999999999,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate flower,Southwest,1539.58,50,1539.58,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient apple,Southwest,1121.75,37,750.02,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient elephant,Southwest,29.5,2,29.5,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene mountain,Southwest,1135.63,44,1129.64,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene night,Southwest,112.5,3,112.5,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful jungle,Southwest,19.0,1,19.0,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful valley,Southwest,143.36,7,122.5,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful waterfall,Southwest,874.4399999999999,28,865.4399999999999,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant laptop,Southwest,2011.65,74,1782.69,2023-08-07,2023-08-01
2023-08-10,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,witty piano,Southwest,5038.56,168,3414.68,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant cloud,Northeast,138.0,6,130.0,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant river,Northeast,1656.04,68,1614.04,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant zebra,Northeast,22.0,1,22.0,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,ambitious tiger,Northeast,342.02,14,338.02,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,boring apple,Northeast,2429.63,73,1802.05,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,225.0,1,225.0,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,1575.54,101,1575.54,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,2658.36,96,2137.19,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,1434.96,22,1413.96,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,3584.15,95,3132.72,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful sunshine,Northeast,150.88,4,150.88,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,magnificent jungle,Northeast,52.7,3,52.7,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,nimble tiger,Northeast,43.99,2,43.99,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,580.4100000000001,15,580.4100000000001,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,vibrant dolphin,Northeast,406.98,15,380.03000000000003,2023-08-07,2023-08-01
2023-08-10,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,327.62,9,323.62,2023-08-07,2023-08-01
2023-08-10,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,215.75,8,187.75,2023-08-07,2023-08-01
2023-08-10,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,1078.6399999999999,38,1078.6399999999999,2023-08-07,2023-08-01
2023-08-10,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate guitar,Texas,17.0,1,17.0,2023-08-07,2023-08-01
2023-08-10,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,44.75,2,44.75,2023-08-07,2023-08-01
2023-08-10,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,43.58,3,43.58,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,105.5,4,105.5,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,391.5,16,391.5,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic zebra,Southeast,67.0,2,67.0,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,395.78999999999996,10,380.78999999999996,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,1236.35,35,1236.35,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant guitar,Southeast,54.22,1,54.22,2023-08-07,2023-08-01
2023-08-10,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,269.0,11,264.0,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,2976.0,96,2844.92,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,12.99,1,12.99,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile umbrella,Northwest,245.0,7,215.03,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,3283.7,137,3283.7,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,38.7,2,38.7,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,1605.5,49,1605.5,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,154.0,5,125.02,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,549.19,21,534.04,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling valley,Northwest,17.95,1,17.95,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,delicious zebra,Northwest,21.0,1,15.81,2023-08-07,2023-08-01
2023-08-11,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,81.4,4,81.4,2023-08-07,2023-08-01
